ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
20230502B470775_001,VEH_861,2,D_108,2023-05-02 14:10,230.02,60,2023-05-02 19:00,Yes
,VEH_861,3,O_580,2023-05-02 20:01,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_864,1,O_580,2023-05-02 13:00,0,,,
MF2305196340451,VEH_864,2,D_2383,2023-05-02 17:04,55.56,60,2023-05-02 19:00,Yes
,VEH_864,3,O_580,2023-05-02 23:00,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_885,1,O_591,2023-05-02 13:00,0,,,
20230502B470227_001,VEH_885,2,D_109,2023-05-02 15:42,137.96,60,2023-05-02 19:00,Yes
,VEH_885,3,O_591,2023-05-02 21:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_892,1,O_591,2023-05-02 13:00,0,,,
MF2305026198340,VEH_892,2,D_1329,2023-05-02 14:46,193.71,60,2023-05-02 19:00,Yes
MF2305026198348,VEH_892,3,D_1329,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_892,4,O_591,2023-05-02 21:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_887,1,O_591,2023-05-02 13:00,0,,,
20230502B469946_001,VEH_887,2,D_109,2023-05-02 15:42,137.96,60,2023-05-02 19:00,Yes
,VEH_887,3,O_591,2023-05-02 21:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_68,1,O_603,2023-05-02 13:00,0,,,
20230502B470029_001,VEH_68,2,D_233,2023-05-02 13:35,265.29,60,2023-05-02 19:00,Yes
20230502B470002_001,VEH_68,3,D_233,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_68,4,O_603,2023-05-02 20:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_909,1,O_603,2023-05-02 13:00,0,,,
20230502B469995_001,VEH_909,2,D_208,2023-05-02 13:52,187.98,60,2023-05-02 18:00,Yes
,VEH_909,3,O_603,2023-05-02 18:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_80,1,O_603,2023-05-02 13:00,0,,,
20230502B470103_001,VEH_80,2,D_208,2023-05-02 13:52,187.98,60,2023-05-02 18:00,Yes
,VEH_80,3,O_603,2023-05-02 18:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_906,1,O_603,2023-05-02 13:00,0,,,
MF2305026195479,VEH_906,2,D_1251,2023-05-02 13:36,263.55,60,2023-05-02 19:00,Yes
,VEH_906,3,O_603,2023-05-02 19:36,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_903,1,O_603,2023-05-02 13:00,0,,,
20230502B471106_001,VEH_903,2,D_233,2023-05-02 13:35,265.29,60,2023-05-02 19:00,Yes
,VEH_903,3,O_603,2023-05-02 19:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_74,1,O_603,2023-05-02 13:00,0,,,
MF2305036201270,VEH_74,2,D_1394,2023-05-02 13:54,245.86,60,2023-05-02 19:00,Yes
,VEH_74,3,O_603,2023-05-02 19:58,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_70,1,O_603,2023-05-02 13:00,0,,,
MF2305026195489,VEH_70,2,D_1254,2023-05-02 14:41,198.89,60,2023-05-02 19:00,Yes
20230502B469989_001,VEH_70,3,D_1,2023-05-02 21:36,0,60,2023-05-02 22:36,Yes
,VEH_70,4,O_603,2023-05-03 00:04,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_930,1,O_629,2023-05-02 13:00,0,,,
20230502B471801_001,VEH_930,2,D_233,2023-05-02 13:47,253.11,60,2023-05-02 19:00,Yes
,VEH_930,3,O_629,2023-05-02 19:47,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_927,1,O_629,2023-05-02 13:00,0,,,
MF2305036205553,VEH_927,2,D_1462,2023-05-02 14:19,221.17,60,2023-05-02 19:00,Yes
MF2305036205547,VEH_927,3,D_1460,2023-05-02 20:38,0,60,2023-05-02 21:38,Yes
,VEH_927,4,O_629,2023-05-02 22:35,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_951,1,O_629,2023-05-02 13:00,0,,,
20230502B471901_001,VEH_951,2,D_109,2023-05-02 14:29,211.34,60,2023-05-02 19:00,Yes
20230502B471870_001,VEH_951,3,D_1,2023-05-02 19:42,0,60,2023-05-02 20:42,Yes
,VEH_951,4,O_629,2023-05-02 21:41,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1012,1,O_673,2023-05-02 13:00,0,,,
20230502B470703_003,VEH_1012,2,D_108,2023-05-02 14:26,214.33,60,2023-05-02 19:00,Yes
20230502B470476_001,VEH_1012,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_1012,4,O_673,2023-05-02 21:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_986,1,O_673,2023-05-02 13:00,0,,,
20230502B470282_001,VEH_986,2,D_233,2023-05-02 14:33,206.87,60,2023-05-02 19:00,Yes
20230502B470289_001,VEH_986,3,D_233,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_986,4,O_673,2023-05-02 21:46,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_995,1,O_673,2023-05-02 13:00,0,,,
20230502B469952_001,VEH_995,2,D_108,2023-05-02 14:26,214.33,60,2023-05-02 19:00,Yes
20230502B470215_001,VEH_995,3,D_109,2023-05-02 21:11,0,60,2023-05-02 22:11,Yes
,VEH_995,4,O_673,2023-05-03 01:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_990,1,O_673,2023-05-02 13:00,0,,,
M18387186,VEH_990,2,D_273,2023-05-02 14:21,218.52,60,2023-05-02 19:00,Yes
M18387189,VEH_990,3,D_473,2023-05-02 20:26,0,60,2023-05-02 21:26,Yes
,VEH_990,4,O_673,2023-05-02 22:34,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1013,1,O_673,2023-05-02 13:00,0,,,
20230502B470278_001,VEH_1013,2,D_233,2023-05-02 14:33,206.87,60,2023-05-02 19:00,Yes
20230502B469956_001,VEH_1013,3,D_7,2023-05-02 20:24,0,60,2023-05-02 21:24,Yes
,VEH_1013,4,O_673,2023-05-02 22:00,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1025,1,O_673,2023-05-02 13:00,0,,,
20230502B470718_001,VEH_1025,2,D_108,2023-05-02 14:26,214.33,60,2023-05-02 19:00,Yes
20230502B470722_001,VEH_1025,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_1025,4,O_673,2023-05-02 21:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1001,1,O_673,2023-05-02 13:00,0,,,
20230502B470156_001,VEH_1001,2,D_108,2023-05-02 14:26,214.33,60,2023-05-02 19:00,Yes
20230502B470870_001,VEH_1001,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
20230502B470204_001,VEH_1001,4,D_108,2023-05-02 20:00,0,60,2023-05-02 21:00,Yes
,VEH_1001,5,O_673,2023-05-02 22:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_975,1,O_673,2023-05-02 13:00,0,,,
20230502B470051_001,VEH_975,2,D_1,2023-05-02 15:27,153.18,60,2023-05-02 19:00,Yes
20230502B470211_001,VEH_975,3,D_1,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_975,4,O_673,2023-05-02 22:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1000,1,O_673,2023-05-02 13:00,0,,,
20230502B471219_001,VEH_1000,2,D_233,2023-05-02 14:33,206.87,60,2023-05-02 19:00,Yes
,VEH_1000,3,O_673,2023-05-02 20:46,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1029,1,O_685,2023-05-02 13:00,0,,,
MF2305026193848,VEH_1029,2,D_1235,2023-05-02 13:53,246.56,60,2023-05-02 19:00,Yes
,VEH_1029,3,O_685,2023-05-02 19:51,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1068,1,O_711,2023-05-02 13:00,0,,,
20230502B470240_001,VEH_1068,2,D_108,2023-05-02 14:13,227.38,60,2023-05-02 19:00,Yes
20230502B470235_001,VEH_1068,3,D_233,2023-05-02 20:02,0,60,2023-05-02 21:02,Yes
,VEH_1068,4,O_711,2023-05-02 22:51,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1053,1,O_711,2023-05-02 13:00,0,,,
20230502B470310_001,VEH_1053,2,D_109,2023-05-02 15:50,130.1,60,2023-05-02 19:00,Yes
,VEH_1053,3,O_711,2023-05-02 22:07,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1112,1,O_770,2023-05-02 13:00,0,,,
MF2305306378271,VEH_1112,2,D_1728,2023-05-02 14:12,228.46,60,2023-05-02 19:00,Yes
,VEH_1112,3,O_770,2023-05-02 20:12,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_35,1,O_9,2023-05-02 14:00,0,,,
20230502B470624_001,VEH_35,2,D_108,2023-05-02 17:57,2.92,60,2023-05-02 19:00,Yes
,VEH_35,3,O_9,2023-05-02 23:00,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_890,1,O_9,2023-05-02 14:00,0,,,
20230502B470071_001,VEH_890,2,D_109,2023-05-02 16:34,85.79,60,2023-05-02 19:00,Yes
,VEH_890,3,O_9,2023-05-02 21:34,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_43,1,O_9,2023-05-02 14:00,0,,,
20230502B469572_001,VEH_43,2,D_109,2023-05-02 16:34,85.79,60,2023-05-02 19:00,Yes
,VEH_43,3,O_9,2023-05-02 21:34,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_93,1,O_11,2023-05-02 14:00,0,,,
20230502B470299_001,VEH_93,2,D_108,2023-05-02 14:58,181.59,60,2023-05-02 19:00,Yes
20230502B470460_001,VEH_93,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_93,4,O_11,2023-05-02 20:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_86,1,O_11,2023-05-02 14:00,0,,,
20230501B467500_001,VEH_86,2,D_108,2023-05-02 14:58,181.59,60,2023-05-02 19:00,Yes
,VEH_86,3,O_11,2023-05-02 19:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_63,1,O_11,2023-05-02 14:00,0,,,
20230502B470675_001,VEH_63,2,D_108,2023-05-02 14:58,181.59,60,2023-05-02 19:00,Yes
,VEH_63,3,O_11,2023-05-02 19:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_64,1,O_11,2023-05-02 14:00,0,,,
20230501B467706_001,VEH_64,2,D_109,2023-05-02 16:05,114.7,60,2023-05-02 19:00,Yes
,VEH_64,3,O_11,2023-05-02 21:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_100,1,O_11,2023-05-02 14:00,0,,,
20230501B468699_001,VEH_100,2,D_109,2023-05-02 16:05,114.7,60,2023-05-02 19:00,Yes
,VEH_100,3,O_11,2023-05-02 21:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_192,1,O_62,2023-05-02 14:00,0,,,
M18385502,VEH_192,2,D_350,2023-05-02 16:34,86.47,60,2023-05-02 19:00,Yes
,VEH_192,3,O_62,2023-05-02 21:56,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_180,1,O_62,2023-05-02 14:00,0,,,
M18386886,VEH_180,2,D_294,2023-05-02 18:31,0,60,2023-05-02 19:31,Yes
,VEH_180,3,O_62,2023-05-03 00:00,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_185,1,O_62,2023-05-02 14:00,0,,,
M18389095,VEH_185,2,D_273,2023-05-02 14:41,199.26,60,2023-05-02 19:00,Yes
,VEH_185,3,O_62,2023-05-02 19:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_331,1,O_174,2023-05-02 14:00,0,,,
20230502B470251_001,VEH_331,2,D_109,2023-05-02 16:12,107.74,60,2023-05-02 19:00,Yes
,VEH_331,3,O_174,2023-05-02 21:17,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_408,1,O_243,2023-05-02 14:00,0,,,
20230502B469742_001,VEH_408,2,D_108,2023-05-02 15:31,148.94,60,2023-05-02 19:00,Yes
20230502B469745_001,VEH_408,3,D_1,2023-05-02 20:46,0,60,2023-05-02 21:46,Yes
,VEH_408,4,O_243,2023-05-03 00:44,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_414,1,O_243,2023-05-02 14:00,0,,,
20230502B471158_001,VEH_414,2,D_233,2023-05-02 15:50,129.96,60,2023-05-02 19:00,Yes
,VEH_414,3,O_243,2023-05-02 20:58,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_453,1,O_243,2023-05-02 14:00,0,,,
20230502B470410_001,VEH_453,2,D_108,2023-05-02 15:31,148.94,60,2023-05-02 19:00,Yes
20230502B470518_001,VEH_453,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_453,4,O_243,2023-05-02 21:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_471,1,O_243,2023-05-02 14:00,0,,,
20230502B469555_001,VEH_471,2,D_108,2023-05-02 15:31,148.94,60,2023-05-02 19:00,Yes
20230502B470034_001,VEH_471,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
20230502B468781_001,VEH_471,4,D_1,2023-05-02 21:46,0,60,2023-05-02 22:46,Yes
,VEH_471,5,O_243,2023-05-03 01:44,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_428,1,O_243,2023-05-02 14:00,0,,,
20230502B470145_001,VEH_428,2,D_109,2023-05-02 17:08,52.5,60,2023-05-02 19:00,Yes
,VEH_428,3,O_243,2023-05-02 22:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_584,1,O_326,2023-05-02 14:00,0,,,
20230502B470598_001,VEH_584,2,D_108,2023-05-02 14:53,187.39,60,2023-05-02 19:00,Yes
,VEH_584,3,O_326,2023-05-02 19:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_583,1,O_326,2023-05-02 14:00,0,,,
MF2305156305294,VEH_583,2,D_2010,2023-05-02 14:40,199.55,60,2023-05-02 19:00,Yes
20230502B470605_001,VEH_583,3,D_109,2023-05-02 21:16,0,60,2023-05-02 22:16,Yes
,VEH_583,4,O_326,2023-05-03 00:08,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_570,1,O_326,2023-05-02 14:00,0,,,
20230502B470581_001,VEH_570,2,D_108,2023-05-02 14:53,187.39,60,2023-05-02 19:00,Yes
,VEH_570,3,O_326,2023-05-02 19:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_623,1,O_326,2023-05-02 14:00,0,,,
20230502B470609_001,VEH_623,2,D_109,2023-05-02 15:51,128.95,60,2023-05-02 19:00,Yes
,VEH_623,3,O_326,2023-05-02 20:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_594,1,O_326,2023-05-02 14:00,0,,,
MF2305156305306,VEH_594,2,D_1658,2023-05-02 15:41,139.1,60,2023-05-02 19:00,Yes
,VEH_594,3,O_326,2023-05-02 20:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_558,1,O_326,2023-05-02 14:00,0,,,
MF2305156305331,VEH_558,2,D_2010,2023-05-02 14:40,199.55,60,2023-05-02 19:00,Yes
,VEH_558,3,O_326,2023-05-02 19:36,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_578,1,O_326,2023-05-02 14:00,0,,,
20230502B470562_001,VEH_578,2,D_109,2023-05-02 15:51,128.95,60,2023-05-02 19:00,Yes
,VEH_578,3,O_326,2023-05-02 20:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_65,1,O_326,2023-05-02 14:00,0,,,
20230501B468215_007,VEH_65,2,D_108,2023-05-02 14:53,187.39,60,2023-05-02 19:00,Yes
,VEH_65,3,O_326,2023-05-02 19:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_574,1,O_326,2023-05-02 14:00,0,,,
MF2305156305347,VEH_574,2,D_1414,2023-05-02 14:35,205.42,60,2023-05-02 19:00,Yes
,VEH_574,3,O_326,2023-05-02 19:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_592,1,O_326,2023-05-02 14:00,0,,,
20230502B470904_001,VEH_592,2,D_233,2023-05-02 14:32,208.44,60,2023-05-02 19:00,Yes
,VEH_592,3,O_326,2023-05-02 19:32,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_616,1,O_326,2023-05-02 14:00,0,,,
20230502B470545_001,VEH_616,2,D_108,2023-05-02 14:53,187.39,60,2023-05-02 19:00,Yes
,VEH_616,3,O_326,2023-05-02 19:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_356,1,O_326,2023-05-02 14:00,0,,,
20230502B468912_001,VEH_356,2,D_108,2023-05-02 14:53,187.39,60,2023-05-02 19:00,Yes
20230502B470554_001,VEH_356,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_356,4,O_326,2023-05-02 20:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_59,1,O_326,2023-05-02 14:00,0,,,
MF2305126290622,VEH_59,2,D_1414,2023-05-02 14:35,205.42,60,2023-05-02 19:00,Yes
,VEH_59,3,O_326,2023-05-02 19:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_208,1,O_376,2023-05-02 14:00,0,,,
20230502B469921_001,VEH_208,2,D_109,2023-05-02 15:45,134.66,60,2023-05-02 19:00,Yes
,VEH_208,3,O_376,2023-05-02 20:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_219,1,O_376,2023-05-02 14:00,0,,,
20230502B470869_001,VEH_219,2,D_109,2023-05-02 15:45,134.66,60,2023-05-02 19:00,Yes
,VEH_219,3,O_376,2023-05-02 20:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_223,1,O_376,2023-05-02 14:00,0,,,
20230502B471720_001,VEH_223,2,D_109,2023-05-02 15:45,134.66,60,2023-05-02 19:00,Yes
,VEH_223,3,O_376,2023-05-02 20:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_684,1,O_376,2023-05-02 14:00,0,,,
MF2305026196908,VEH_684,2,D_1293,2023-05-02 14:50,189.66,60,2023-05-02 19:00,Yes
,VEH_684,3,O_376,2023-05-02 19:51,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_213,1,O_376,2023-05-02 14:00,0,,,
20230502B469980_001,VEH_213,2,D_1,2023-05-02 16:00,120.16,60,2023-05-02 19:00,Yes
,VEH_213,3,O_376,2023-05-02 21:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_917,1,O_603,2023-05-02 14:00,0,,,
20230502B469991_001,VEH_917,2,D_208,2023-05-02 14:52,127.98,60,2023-05-02 18:00,Yes
,VEH_917,3,O_603,2023-05-02 18:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_916,1,O_603,2023-05-02 14:00,0,,,
20230502B468885_001,VEH_916,2,D_108,2023-05-02 15:02,177.92,60,2023-05-02 19:00,Yes
,VEH_916,3,O_603,2023-05-02 20:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_910,1,O_603,2023-05-02 14:00,0,,,
20230501B468729_001,VEH_910,2,D_1,2023-05-02 15:26,153.67,60,2023-05-02 19:00,Yes
,VEH_910,3,O_603,2023-05-02 20:27,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_969,1,O_673,2023-05-02 14:00,0,,,
20230502B471245_001,VEH_969,2,D_109,2023-05-02 16:52,67.57,60,2023-05-02 19:00,Yes
M18385682,VEH_969,3,D_382,2023-05-02 20:43,0,60,2023-05-02 21:43,Yes
,VEH_969,4,O_673,2023-05-03 01:40,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_966,1,O_673,2023-05-02 14:00,0,,,
20230502B470047_001,VEH_966,2,D_108,2023-05-02 15:26,154.33,60,2023-05-02 19:00,Yes
20230502B470163_001,VEH_966,3,D_109,2023-05-02 21:11,0,60,2023-05-02 22:11,Yes
,VEH_966,4,O_673,2023-05-03 01:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_992,1,O_673,2023-05-02 14:00,0,,,
M18386910,VEH_992,2,D_294,2023-05-02 19:07,0,60,2023-05-02 20:07,Yes
M18387194,VEH_992,3,D_474,2023-05-02 23:55,1085.02,60,2023-05-03 19:00,Yes
,VEH_992,4,O_673,2023-05-03 20:48,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1017,1,O_673,2023-05-02 14:00,0,,,
20230502B470200_001,VEH_1017,2,D_108,2023-05-02 15:26,154.33,60,2023-05-02 19:00,Yes
M18385844,VEH_1017,3,D_356,2023-05-02 22:31,0,60,2023-05-02 23:31,Yes
,VEH_1017,4,O_673,2023-05-03 04:19,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_978,1,O_673,2023-05-02 14:00,0,,,
M18385713,VEH_978,2,D_398,2023-05-02 19:12,0,60,2023-05-02 20:12,Yes
,VEH_978,3,O_673,2023-05-03 01:37,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1018,1,O_673,2023-05-02 14:00,0,,,
20230502B469935_001,VEH_1018,2,D_108,2023-05-02 15:26,154.33,60,2023-05-02 19:00,Yes
20230502B470219_001,VEH_1018,3,D_109,2023-05-02 21:11,0,60,2023-05-02 22:11,Yes
,VEH_1018,4,O_673,2023-05-03 01:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_328,1,O_673,2023-05-02 14:00,0,,,
M18386636,VEH_328,2,D_413,2023-05-02 16:10,110.42,60,2023-05-02 19:00,Yes
20230502B470203_001,VEH_328,3,D_1,2023-05-02 19:39,0,60,2023-05-02 20:39,Yes
,VEH_328,4,O_673,2023-05-02 23:31,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_970,1,O_673,2023-05-02 14:00,0,,,
M18386793,VEH_970,2,D_294,2023-05-02 19:07,0,60,2023-05-02 20:07,Yes
,VEH_970,3,O_673,2023-05-03 01:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1016,1,O_673,2023-05-02 14:00,0,,,
20230502B470160_001,VEH_1016,2,D_108,2023-05-02 15:26,154.33,60,2023-05-02 19:00,Yes
20230502B470208_001,VEH_1016,3,D_108,2023-05-02 19:00,0,60,2023-05-02 20:00,Yes
,VEH_1016,4,O_673,2023-05-02 21:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_953,1,O_673,2023-05-02 14:00,0,,,
M18386659,VEH_953,2,D_418,2023-05-02 15:53,127.01,60,2023-05-02 19:00,Yes
,VEH_953,3,O_673,2023-05-02 21:08,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_4,1,O_9,2023-05-02 15:00,0,,,
MF2304286182338,VEH_4,2,D_1181,2023-05-02 18:38,81.91,60,2023-05-02 21:00,Yes
,VEH_4,3,O_9,2023-05-03 00:41,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_14,1,O_9,2023-05-02 15:00,0,,,
M18386927,VEH_14,2,D_282,2023-05-02 16:19,221.34,60,2023-05-02 21:00,Yes
,VEH_14,3,O_9,2023-05-02 22:19,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_879,1,O_9,2023-05-02 15:00,0,,,
M18385292,VEH_879,2,D_286,2023-05-02 17:53,127.13,60,2023-05-02 21:00,Yes
,VEH_879,3,O_9,2023-05-02 23:54,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_40,1,O_9,2023-05-02 15:00,0,,,
M18386942,VEH_40,2,D_362,2023-05-02 20:07,0,60,2023-05-02 21:07,Yes
,VEH_40,3,O_9,2023-05-03 01:50,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_76,1,O_11,2023-05-02 15:00,0,,,
20230502B468865_001,VEH_76,2,D_1,2023-05-02 16:40,79.7,60,2023-05-02 19:00,Yes
,VEH_76,3,O_11,2023-05-02 20:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_78,1,O_11,2023-05-02 15:00,0,,,
M18385395,VEH_78,2,D_292,2023-05-02 19:04,56.4,60,2023-05-02 21:00,Yes
,VEH_78,3,O_11,2023-05-03 01:19,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_390,1,O_11,2023-05-02 15:00,0,,,
20230501B467685_001,VEH_390,2,D_108,2023-05-02 15:58,121.59,60,2023-05-02 19:00,Yes
,VEH_390,3,O_11,2023-05-02 19:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_81,1,O_11,2023-05-02 15:00,0,,,
